at_request,ts_iso,elapsed_s,metric,value
1350,2026-08-27T16:24:05.491+00:00,6108.85,llamacpp:tokens_predicted_seconds_total,2063.66
1350,2026-08-27T16:24:05.491+00:00,6108.85,llamacpp:tokens_predicted_total,31974.0
1400,2026-08-27T16:27:51.183+00:00,6334.542,llamacpp:n_busy_slots_per_decode,1.0
1400,2026-08-27T16:27:51.183+00:00,6334.542,llamacpp:n_decode_total,10710.0
1400,2026-08-27T16:27:51.183+00:00,6334.542,llamacpp:n_tokens_max,29361.0
1400,2026-08-27T16:27:51.183+00:00,6334.542,llamacpp:predicted_tokens_seconds,8.51108
1400,2026-08-27T16:27:51.183+00:00,6334.542,llamacpp:prompt_seconds_total,2839.59
1400,2026-08-27T16:27:51.183+00:00,6334.542,llamacpp:prompt_tokens_cached_total,1219860.0
1400,2026-08-27T16:27:51.183+00:00,6334.542,llamacpp:prompt_tokens_seconds,263.463
1400,2026-08-27T16:27:51.183+00:00,6334.542,llamacpp:prompt_tokens_total,733630.0
1400,2026-08-27T16:27:51.183+00:00,6334.542,llamacpp:requests_deferred,0.0
1400,2026-08-27T16:27:51.183+00:00,6334.542,llamacpp:requests_processing,0.0
1400,2026-08-27T16:27:51.183+00:00,6334.542,"llamacpp:spec_decode_num_accepted_tokens_per_pos_total{position=""0""}",8110.0
1400,2026-08-27T16:27:51.183+00:00,6334.542,"llamacpp:spec_decode_num_accepted_tokens_per_pos_total{position=""1""}",5758.0
1400,2026-08-27T16:27:51.183+00:00,6334.542,"llamacpp:spec_decode_num_accepted_tokens_per_pos_total{position=""2""}",4971.0
1400,2026-08-27T16:27:51.183+00:00,6334.542,"llamacpp:spec_decode_num_accepted_tokens_per_pos_total{position=""3""}",4232.0
1400,2026-08-27T16:27:51.183+00:00,6334.542,llamacpp:spec_decode_num_accepted_tokens_total,23071.0
1400,2026-08-27T16:27:51.183+00:00,6334.542,llamacpp:spec_decode_num_draft_tokens_total,35676.0
1400,2026-08-27T16:27:51.183+00:00,6334.542,llamacpp:spec_decode_num_drafts_total,8919.0
1400,2026-08-27T16:27:51.183+00:00,6334.542,llamacpp:tokens_predicted_seconds_total,2069.53
1400,2026-08-27T16:27:51.183+00:00,6334.542,llamacpp:tokens_predicted_total,32074.0
1450,2026-08-27T16:31:52.251+00:00,6575.61,llamacpp:n_busy_slots_per_decode,1.0
1450,2026-08-27T16:31:52.251+00:00,6575.61,llamacpp:n_decode_total,10810.0
1450,2026-08-27T16:31:52.251+00:00,6575.61,llamacpp:n_tokens_max,29361.0
1450,2026-08-27T16:31:52.251+00:00,6575.61,llamacpp:predicted_tokens_seconds,8.86587
1450,2026-08-27T16:31:52.251+00:00,6575.61,llamacpp:prompt_seconds_total,2884.59
1450,2026-08-27T16:31:52.251+00:00,6575.61,llamacpp:prompt_tokens_cached_total,1219860.0
1450,2026-08-27T16:31:52.251+00:00,6575.61,llamacpp:prompt_tokens_seconds,271.964
1450,2026-08-27T16:31:52.251+00:00,6575.61,llamacpp:prompt_tokens_total,745870.0
1450,2026-08-27T16:31:52.251+00:00,6575.61,llamacpp:requests_deferred,0.0
1450,2026-08-27T16:31:52.251+00:00,6575.61,llamacpp:requests_processing,0.0
1450,2026-08-27T16:31:52.251+00:00,6575.61,"llamacpp:spec_decode_num_accepted_tokens_per_pos_total{position=""0""}",8160.0
1450,2026-08-27T16:31:52.251+00:00,6575.61,"llamacpp:spec_decode_num_accepted_tokens_per_pos_total{position=""1""}",5758.0
1450,2026-08-27T16:31:52.251+00:00,6575.61,"llamacpp:spec_decode_num_accepted_tokens_per_pos_total{position=""2""}",4971.0
1450,2026-08-27T16:31:52.251+00:00,6575.61,"llamacpp:spec_decode_num_accepted_tokens_per_pos_total{position=""3""}",4232.0
1450,2026-08-27T16:31:52.251+00:00,6575.61,llamacpp:spec_decode_num_accepted_tokens_total,23121.0
1450,2026-08-27T16:31:52.251+00:00,6575.61,llamacpp:spec_decode_num_draft_tokens_total,35876.0
1450,2026-08-27T16:31:52.251+00:00,6575.61,llamacpp:spec_decode_num_drafts_total,8969.0
1450,2026-08-27T16:31:52.251+00:00,6575.61,llamacpp:tokens_predicted_seconds_total,2075.17
1450,2026-08-27T16:31:52.251+00:00,6575.61,llamacpp:tokens_predicted_total,32174.0
1500,2026-08-27T16:35:53.013+00:00,6816.372,llamacpp:n_busy_slots_per_decode,1.0
1500,2026-08-27T16:35:53.013+00:00,6816.372,llamacpp:n_decode_total,10910.0
1500,2026-08-27T16:35:53.013+00:00,6816.372,llamacpp:n_tokens_max,29361.0
1500,2026-08-27T16:35:53.013+00:00,6816.372,llamacpp:predicted_tokens_seconds,8.82214
1500,2026-08-27T16:35:53.013+00:00,6816.372,llamacpp:prompt_seconds_total,2929.82
1500,2026-08-27T16:35:53.013+00:00,6816.372,llamacpp:prompt_tokens_cached_total,1219860.0
1500,2026-08-27T16:35:53.013+00:00,6816.372,llamacpp:prompt_tokens_seconds,272.2
1500,2026-08-27T16:35:53.013+00:00,6816.372,llamacpp:prompt_tokens_total,758180.0
1500,2026-08-27T16:35:53.013+00:00,6816.372,llamacpp:requests_deferred,0.0
1500,2026-08-27T16:35:53.013+00:00,6816.372,llamacpp:requests_processing,0.0
1500,2026-08-27T16:35:53.013+00:00,6816.372,"llamacpp:spec_decode_num_accepted_tokens_per_pos_total{position=""0""}",8210.0
1500,2026-08-27T16:35:53.013+00:00,6816.372,"llamacpp:spec_decode_num_accepted_tokens_per_pos_total{position=""1""}",5758.0
1500,2026-08-27T16:35:53.013+00:00,6816.372,"llamacpp:spec_decode_num_accepted_tokens_per_pos_total{position=""2""}",4971.0
1500,2026-08-27T16:35:53.013+00:00,6816.372,"llamacpp:spec_decode_num_accepted_tokens_per_pos_total{position=""3""}",4232.0
1500,2026-08-27T16:35:53.013+00:00,6816.372,llamacpp:spec_decode_num_accepted_tokens_total,23171.0
1500,2026-08-27T16:35:53.013+00:00,6816.372,llamacpp:spec_decode_num_draft_tokens_total,36076.0
1500,2026-08-27T16:35:53.013+00:00,6816.372,llamacpp:spec_decode_num_drafts_total,9019.0
1500,2026-08-27T16:35:53.013+00:00,6816.372,llamacpp:tokens_predicted_seconds_total,2080.84
1500,2026-08-27T16:35:53.013+00:00,6816.372,llamacpp:tokens_predicted_total,32274.0
1550,2026-08-27T16:39:52.698+00:00,7056.057,llamacpp:n_busy_slots_per_decode,1.0
1550,2026-08-27T16:39:52.698+00:00,7056.057,llamacpp:n_decode_total,11010.0
1550,2026-08-27T16:39:52.698+00:00,7056.057,llamacpp:n_tokens_max,29361.0
1550,2026-08-27T16:39:52.698+00:00,7056.057,llamacpp:predicted_tokens_seconds,8.88879
1550,2026-08-27T16:39:52.698+00:00,7056.057,llamacpp:prompt_seconds_total,2974.63
1550,2026-08-27T16:39:52.698+00:00,7056.057,llamacpp:prompt_tokens_cached_total,1219860.0
1550,2026-08-27T16:39:52.698+00:00,7056.057,llamacpp:prompt_tokens_seconds,273.608
1550,2026-08-27T16:39:52.698+00:00,7056.057,llamacpp:prompt_tokens_total,770442.0
1550,2026-08-27T16:39:52.698+00:00,7056.057,llamacpp:requests_deferred,0.0
1550,2026-08-27T16:39:52.698+00:00,7056.057,llamacpp:requests_processing,0.0
1550,2026-08-27T16:39:52.698+00:00,7056.057,"llamacpp:spec_decode_num_accepted_tokens_per_pos_total{position=""0""}",8260.0
1550,2026-08-27T16:39:52.698+00:00,7056.057,"llamacpp:spec_decode_num_accepted_tokens_per_pos_total{position=""1""}",5758.0
1550,2026-08-27T16:39:52.698+00:00,7056.057,"llamacpp:spec_decode_num_accepted_tokens_per_pos_total{position=""2""}",4971.0
1550,2026-08-27T16:39:52.698+00:00,7056.057,"llamacpp:spec_decode_num_accepted_tokens_per_pos_total{position=""3""}",4232.0
1550,2026-08-27T16:39:52.698+00:00,7056.057,llamacpp:spec_decode_num_accepted_tokens_total,23221.0
1550,2026-08-27T16:39:52.698+00:00,7056.057,llamacpp:spec_decode_num_draft_tokens_total,36276.0
1550,2026-08-27T16:39:52.698+00:00,7056.057,llamacpp:spec_decode_num_drafts_total,9069.0
1550,2026-08-27T16:39:52.698+00:00,7056.057,llamacpp:tokens_predicted_seconds_total,2086.46
1550,2026-08-27T16:39:52.698+00:00,7056.057,llamacpp:tokens_predicted_total,32374.0
1600,2026-08-27T16:43:54.662+00:00,7298.02,llamacpp:n_busy_slots_per_decode,1.0
1600,2026-08-27T16:43:54.662+00:00,7298.02,llamacpp:n_decode_total,11110.0
1600,2026-08-27T16:43:54.662+00:00,7298.02,llamacpp:n_tokens_max,29361.0
1600,2026-08-27T16:43:54.662+00:00,7298.02,llamacpp:predicted_tokens_seconds,8.89013
1600,2026-08-27T16:43:54.662+00:00,7298.02,llamacpp:prompt_seconds_total,3019.59
1600,2026-08-27T16:43:54.662+00:00,7298.02,llamacpp:prompt_tokens_cached_total,1219860.0
1600,2026-08-27T16:43:54.662+00:00,7298.02,llamacpp:prompt_tokens_seconds,272.551
1600,2026-08-27T16:43:54.662+00:00,7298.02,llamacpp:prompt_tokens_total,782696.0
1600,2026-08-27T16:43:54.662+00:00,7298.02,llamacpp:requests_deferred,0.0
1600,2026-08-27T16:43:54.662+00:00,7298.02,llamacpp:requests_processing,0.0
1600,2026-08-27T16:43:54.662+00:00,7298.02,"llamacpp:spec_decode_num_accepted_tokens_per_pos_total{position=""0""}",8310.0
1600,2026-08-27T16:43:54.662+00:00,7298.02,"llamacpp:spec_decode_num_accepted_tokens_per_pos_total{position=""1""}",5758.0
1600,2026-08-27T16:43:54.662+00:00,7298.02,"llamacpp:spec_decode_num_accepted_tokens_per_pos_total{position=""2""}",4971.0
1600,2026-08-27T16:43:54.662+00:00,7298.02,"llamacpp:spec_decode_num_accepted_tokens_per_pos_total{position=""3""}",4232.0
1600,2026-08-27T16:43:54.662+00:00,7298.02,llamacpp:spec_decode_num_accepted_tokens_total,23271.0
1600,2026-08-27T16:43:54.662+00:00,7298.02,llamacpp:spec_decode_num_draft_tokens_total,36476.0
1600,2026-08-27T16:43:54.662+00:00,7298.02,llamacpp:spec_decode_num_drafts_total,9119.0
1600,2026-08-27T16:43:54.662+00:00,7298.02,llamacpp:tokens_predicted_seconds_total,2092.09
1600,2026-08-27T16:43:54.662+00:00,7298.02,llamacpp:tokens_predicted_total,32474.0
1650,2026-08-27T16:47:53.537+00:00,7536.896,llamacpp:n_busy_slots_per_decode,1.0
1650,2026-08-27T16:47:53.537+00:00,7536.896,llamacpp:n_decode_total,11210.0
1650,2026-08-27T16:47:53.537+00:00,7536.896,llamacpp:n_tokens_max,29361.0
1650,2026-08-27T16:47:53.537+00:00,7536.896,llamacpp:predicted_tokens_seconds,8.77363
1650,2026-08-27T16:47:53.537+00:00,7536.896,llamacpp:prompt_seconds_total,3064.89
1650,2026-08-27T16:47:53.537+00:00,7536.896,llamacpp:prompt_tokens_cached_total,1219860.0
1650,2026-08-27T16:47:53.537+00:00,7536.896,llamacpp:prompt_tokens_seconds,270.709
1650,2026-08-27T16:47:53.537+00:00,7536.896,llamacpp:prompt_tokens_total,794957.0
1650,2026-08-27T16:47:53.537+00:00,7536.896,llamacpp:requests_deferred,0.0
1650,2026-08-27T16:47:53.537+00:00,7536.896,llamacpp:requests_processing,0.0
1650,2026-08-27T16:47:53.537+00:00,7536.896,"llamacpp:spec_decode_num_accepted_tokens_per_pos_total{position=""0""}",8360.0
1650,2026-08-27T16:47:53.537+00:00,7536.896,"llamacpp:spec_decode_num_accepted_tokens_per_pos_total{position=""1""}",5758.0
1650,2026-08-27T16:47:53.537+00:00,7536.896,"llamacpp:spec_decode_num_accepted_tokens_per_pos_total{position=""2""}",4971.0
1650,2026-08-27T16:47:53.537+00:00,7536.896,"llamacpp:spec_decode_num_accepted_tokens_per_pos_total{position=""3""}",4232.0
1650,2026-08-27T16:47:53.537+00:00,7536.896,llamacpp:spec_decode_num_accepted_tokens_total,23321.0
1650,2026-08-27T16:47:53.537+00:00,7536.896,llamacpp:spec_decode_num_draft_tokens_total,36676.0
1650,2026-08-27T16:47:53.537+00:00,7536.896,llamacpp:spec_decode_num_drafts_total,9169.0
1650,2026-08-27T16:47:53.537+00:00,7536.896,llamacpp:tokens_predicted_seconds_total,2097.79
1650,2026-08-27T16:47:53.537+00:00,7536.896,llamacpp:tokens_predicted_total,32574.0
1700,2026-08-27T16:51:49.260+00:00,7772.619,llamacpp:n_busy_slots_per_decode,1.0
1700,2026-08-27T16:51:49.260+00:00,7772.619,llamacpp:n_decode_total,11310.0
1700,2026-08-27T16:51:49.260+00:00,7772.619,llamacpp:n_tokens_max,29361.0
1700,2026-08-27T16:51:49.260+00:00,7772.619,llamacpp:predicted_tokens_seconds,8.72978
1700,2026-08-27T16:51:49.260+00:00,7772.619,llamacpp:prompt_seconds_total,3110.54
1700,2026-08-27T16:51:49.260+00:00,7772.619,llamacpp:prompt_tokens_cached_total,1219860.0
1700,2026-08-27T16:51:49.260+00:00,7772.619,llamacpp:prompt_tokens_seconds,269.111
1700,2026-08-27T16:51:49.260+00:00,7772.619,llamacpp:prompt_tokens_total,807244.0
1700,2026-08-27T16:51:49.260+00:00,7772.619,llamacpp:requests_deferred,0.0
1700,2026-08-27T16:51:49.260+00:00,7772.619,llamacpp:requests_processing,0.0
1700,2026-08-27T16:51:49.260+00:00,7772.619,"llamacpp:spec_decode_num_accepted_tokens_per_pos_total{position=""0""}",8410.0
1700,2026-08-27T16:51:49.260+00:00,7772.619,"llamacpp:spec_decode_num_accepted_tokens_per_pos_total{position=""1""}",5758.0
1700,2026-08-27T16:51:49.260+00:00,7772.619,"llamacpp:spec_decode_num_accepted_tokens_per_pos_total{position=""2""}",4971.0
1700,2026-08-27T16:51:49.260+00:00,7772.619,"llamacpp:spec_decode_num_accepted_tokens_per_pos_total{position=""3""}",4232.0
1700,2026-08-27T16:51:49.260+00:00,7772.619,llamacpp:spec_decode_num_accepted_tokens_total,23371.0
1700,2026-08-27T16:51:49.260+00:00,7772.619,llamacpp:spec_decode_num_draft_tokens_total,36876.0
1700,2026-08-27T16:51:49.260+00:00,7772.619,llamacpp:spec_decode_num_drafts_total,9219.0
1700,2026-08-27T16:51:49.260+00:00,7772.619,llamacpp:tokens_predicted_seconds_total,2103.51
1700,2026-08-27T16:51:49.260+00:00,7772.619,llamacpp:tokens_predicted_total,32674.0
1750,2026-08-27T16:55:46.616+00:00,8009.974,llamacpp:n_busy_slots_per_decode,1.0
1750,2026-08-27T16:55:46.616+00:00,8009.974,llamacpp:n_decode_total,11410.0
1750,2026-08-27T16:55:46.616+00:00,8009.974,llamacpp:n_tokens_max,29361.0
1750,2026-08-27T16:55:46.616+00:00,8009.974,llamacpp:predicted_tokens_seconds,8.87876
1750,2026-08-27T16:55:46.616+00:00,8009.974,llamacpp:prompt_seconds_total,3155.88
1750,2026-08-27T16:55:46.616+00:00,8009.974,llamacpp:prompt_tokens_cached_total,1219860.0
1750,2026-08-27T16:55:46.616+00:00,8009.974,llamacpp:prompt_tokens_seconds,271.056
1750,2026-08-27T16:55:46.616+00:00,8009.974,llamacpp:prompt_tokens_total,819532.0
1750,2026-08-27T16:55:46.616+00:00,8009.974,llamacpp:requests_deferred,0.0
1750,2026-08-27T16:55:46.616+00:00,8009.974,llamacpp:requests_processing,0.0
1750,2026-08-27T16:55:46.616+00:00,8009.974,"llamacpp:spec_decode_num_accepted_tokens_per_pos_total{position=""0""}",8460.0
1750,2026-08-27T16:55:46.616+00:00,8009.974,"llamacpp:spec_decode_num_accepted_tokens_per_pos_total{position=""1""}",5758.0
1750,2026-08-27T16:55:46.616+00:00,8009.974,"llamacpp:spec_decode_num_accepted_tokens_per_pos_total{position=""2""}",4971.0
1750,2026-08-27T16:55:46.616+00:00,8009.974,"llamacpp:spec_decode_num_accepted_tokens_per_pos_total{position=""3""}",4232.0
1750,2026-08-27T16:55:46.616+00:00,8009.974,llamacpp:spec_decode_num_accepted_tokens_total,23421.0
1750,2026-08-27T16:55:46.616+00:00,8009.974,llamacpp:spec_decode_num_draft_tokens_total,37076.0
1750,2026-08-27T16:55:46.616+00:00,8009.974,llamacpp:spec_decode_num_drafts_total,9269.0
1750,2026-08-27T16:55:46.616+00:00,8009.974,llamacpp:tokens_predicted_seconds_total,2109.14
1750,2026-08-27T16:55:46.616+00:00,8009.974,llamacpp:tokens_predicted_total,32774.0
1800,2026-08-27T16:59:43.887+00:00,8247.246,llamacpp:n_busy_slots_per_decode,1.0
1800,2026-08-27T16:59:43.887+00:00,8247.246,llamacpp:n_decode_total,11510.0
1800,2026-08-27T16:59:43.887+00:00,8247.246,llamacpp:n_tokens_max,29361.0
1800,2026-08-27T16:59:43.887+00:00,8247.246,llamacpp:predicted_tokens_seconds,8.82105
1800,2026-08-27T16:59:43.887+00:00,8247.246,llamacpp:prompt_seconds_total,3201.03
1800,2026-08-27T16:59:43.887+00:00,8247.246,llamacpp:prompt_tokens_cached_total,1219860.0
1800,2026-08-27T16:59:43.887+00:00,8247.246,llamacpp:prompt_tokens_seconds,270.958
1800,2026-08-27T16:59:43.887+00:00,8247.246,llamacpp:prompt_tokens_total,831765.0
1800,2026-08-27T16:59:43.887+00:00,8247.246,llamacpp:requests_deferred,0.0
1800,2026-08-27T16:59:43.887+00:00,8247.246,llamacpp:requests_processing,0.0
1800,2026-08-27T16:59:43.887+00:00,8247.246,"llamacpp:spec_decode_num_accepted_tokens_per_pos_total{position=""0""}",8510.0
1800,2026-08-27T16:59:43.887+00:00,8247.246,"llamacpp:spec_decode_num_accepted_tokens_per_pos_total{position=""1""}",5758.0
1800,2026-08-27T16:59:43.887+00:00,8247.246,"llamacpp:spec_decode_num_accepted_tokens_per_pos_total{position=""2""}",4971.0
1800,2026-08-27T16:59:43.887+00:00,8247.246,"llamacpp:spec_decode_num_accepted_tokens_per_pos_total{position=""3""}",4232.0
1800,2026-08-27T16:59:43.887+00:00,8247.246,llamacpp:spec_decode_num_accepted_tokens_total,23471.0
1800,2026-08-27T16:59:43.887+00:00,8247.246,llamacpp:spec_decode_num_draft_tokens_total,37276.0
1800,2026-08-27T16:59:43.887+00:00,8247.246,llamacpp:spec_decode_num_drafts_total,9319.0
1800,2026-08-27T16:59:43.887+00:00,8247.246,llamacpp:tokens_predicted_seconds_total,2114.81
1800,2026-08-27T16:59:43.887+00:00,8247.246,llamacpp:tokens_predicted_total,32874.0
1850,2026-08-27T17:03:38.750+00:00,8482.108,llamacpp:n_busy_slots_per_decode,1.0
1850,2026-08-27T17:03:38.750+00:00,8482.108,llamacpp:n_decode_total,11610.0
1850,2026-08-27T17:03:38.750+00:00,8482.108,llamacpp:n_tokens_max,29361.0
1850,2026-08-27T17:03:38.750+00:00,8482.108,llamacpp:predicted_tokens_seconds,8.92938
1850,2026-08-27T17:03:38.750+00:00,8482.108,llamacpp:prompt_seconds_total,3245.84
1850,2026-08-27T17:03:38.750+00:00,8482.108,llamacpp:prompt_tokens_cached_total,1219860.0
1850,2026-08-27T17:03:38.750+00:00,8482.108,llamacpp:prompt_tokens_seconds,273.44
1850,2026-08-27T17:03:38.750+00:00,8482.108,llamacpp:prompt_tokens_total,844018.0
1850,2026-08-27T17:03:38.750+00:00,8482.108,llamacpp:requests_deferred,0.0
1850,2026-08-27T17:03:38.750+00:00,8482.108,llamacpp:requests_processing,0.0
1850,2026-08-27T17:03:38.750+00:00,8482.108,"llamacpp:spec_decode_num_accepted_tokens_per_pos_total{position=""0""}",8560.0
1850,2026-08-27T17:03:38.750+00:00,8482.108,"llamacpp:spec_decode_num_accepted_tokens_per_pos_total{position=""1""}",5758.0
1850,2026-08-27T17:03:38.750+00:00,8482.108,"llamacpp:spec_decode_num_accepted_tokens_per_pos_total{position=""2""}",4971.0
1850,2026-08-27T17:03:38.750+00:00,8482.108,"llamacpp:spec_decode_num_accepted_tokens_per_pos_total{position=""3""}",4232.0
1850,2026-08-27T17:03:38.750+00:00,8482.108,llamacpp:spec_decode_num_accepted_tokens_total,23521.0
1850,2026-08-27T17:03:38.750+00:00,8482.108,llamacpp:spec_decode_num_draft_tokens_total,37476.0
1850,2026-08-27T17:03:38.750+00:00,8482.108,llamacpp:spec_decode_num_drafts_total,9369.0
1850,2026-08-27T17:03:38.750+00:00,8482.108,llamacpp:tokens_predicted_seconds_total,2120.41
1850,2026-08-27T17:03:38.750+00:00,8482.108,llamacpp:tokens_predicted_total,32974.0
1900,2026-08-27T17:07:28.712+00:00,8712.071,llamacpp:n_busy_slots_per_decode,1.0
1900,2026-08-27T17:07:28.712+00:00,8712.071,llamacpp:n_decode_total,11710.0
1900,2026-08-27T17:07:28.712+00:00,8712.071,llamacpp:n_tokens_max,29361.0
1900,2026-08-27T17:07:28.712+00:00,8712.071,llamacpp:predicted_tokens_seconds,9.03017
1900,2026-08-27T17:07:28.712+00:00,8712.071,llamacpp:prompt_seconds_total,3290.51
1900,2026-08-27T17:07:28.712+00:00,8712.071,llamacpp:prompt_tokens_cached_total,1219860.0
1900,2026-08-27T17:07:28.712+00:00,8712.071,llamacpp:prompt_tokens_seconds,275.737
1900,2026-08-27T17:07:28.712+00:00,8712.071,llamacpp:prompt_tokens_total,856335.0
1900,2026-08-27T17:07:28.712+00:00,8712.071,llamacpp:requests_deferred,0.0
1900,2026-08-27T17:07:28.712+00:00,8712.071,llamacpp:requests_processing,0.0
1900,2026-08-27T17:07:28.712+00:00,8712.071,"llamacpp:spec_decode_num_accepted_tokens_per_pos_total{position=""0""}",8610.0
1900,2026-08-27T17:07:28.712+00:00,8712.071,"llamacpp:spec_decode_num_accepted_tokens_per_pos_total{position=""1""}",5758.0
1900,2026-08-27T17:07:28.712+00:00,8712.071,"llamacpp:spec_decode_num_accepted_tokens_per_pos_total{position=""2""}",4971.0
1900,2026-08-27T17:07:28.712+00:00,8712.071,"llamacpp:spec_decode_num_accepted_tokens_per_pos_total{position=""3""}",4232.0
1900,2026-08-27T17:07:28.712+00:00,8712.071,llamacpp:spec_decode_num_accepted_tokens_total,23571.0
1900,2026-08-27T17:07:28.712+00:00,8712.071,llamacpp:spec_decode_num_draft_tokens_total,37676.0
1900,2026-08-27T17:07:28.712+00:00,8712.071,llamacpp:spec_decode_num_drafts_total,9419.0
1900,2026-08-27T17:07:28.712+00:00,8712.071,llamacpp:tokens_predicted_seconds_total,2125.95
1900,2026-08-27T17:07:28.712+00:00,8712.071,llamacpp:tokens_predicted_total,33074.0
1950,2026-08-27T17:11:21.109+00:00,8944.468,llamacpp:n_busy_slots_per_decode,1.0
1950,2026-08-27T17:11:21.109+00:00,8944.468,llamacpp:n_decode_total,11810.0
1950,2026-08-27T17:11:21.109+00:00,8944.468,llamacpp:n_tokens_max,29361.0
1950,2026-08-27T17:11:21.109+00:00,8944.468,llamacpp:predicted_tokens_seconds,9.10574
1950,2026-08-27T17:11:21.109+00:00,8944.468,llamacpp:prompt_seconds_total,3334.38
1950,2026-08-27T17:11:21.109+00:00,8944.468,llamacpp:prompt_tokens_cached_total,1219860.0
1950,2026-08-27T17:11:21.109+00:00,8944.468,llamacpp:prompt_tokens_seconds,278.949
1950,2026-08-27T17:11:21.109+00:00,8944.468,llamacpp:prompt_tokens_total,868573.0
1950,2026-08-27T17:11:21.109+00:00,8944.468,llamacpp:requests_deferred,0.0
1950,2026-08-27T17:11:21.109+00:00,8944.468,llamacpp:requests_processing,0.0
1950,2026-08-27T17:11:21.109+00:00,8944.468,"llamacpp:spec_decode_num_accepted_tokens_per_pos_total{position=""0""}",8660.0
1950,2026-08-27T17:11:21.109+00:00,8944.468,"llamacpp:spec_decode_num_accepted_tokens_per_pos_total{position=""1""}",5758.0
1950,2026-08-27T17:11:21.109+00:00,8944.468,"llamacpp:spec_decode_num_accepted_tokens_per_pos_total{position=""2""}",4971.0
1950,2026-08-27T17:11:21.109+00:00,8944.468,"llamacpp:spec_decode_num_accepted_tokens_per_pos_total{position=""3""}",4232.0
1950,2026-08-27T17:11:21.109+00:00,8944.468,llamacpp:spec_decode_num_accepted_tokens_total,23621.0
1950,2026-08-27T17:11:21.109+00:00,8944.468,llamacpp:spec_decode_num_draft_tokens_total,37876.0
1950,2026-08-27T17:11:21.109+00:00,8944.468,llamacpp:spec_decode_num_drafts_total,9469.0
1950,2026-08-27T17:11:21.109+00:00,8944.468,llamacpp:tokens_predicted_seconds_total,2131.44
1950,2026-08-27T17:11:21.109+00:00,8944.468,llamacpp:tokens_predicted_total,33174.0
2000,2026-08-27T17:15:13.961+00:00,9177.32,llamacpp:n_busy_slots_per_decode,1.0
2000,2026-08-27T17:15:13.961+00:00,9177.32,llamacpp:n_decode_total,11910.0
2000,2026-08-27T17:15:13.961+00:00,9177.32,llamacpp:n_tokens_max,29361.0
2000,2026-08-27T17:15:13.961+00:00,9177.32,llamacpp:predicted_tokens_seconds,9.08074
2000,2026-08-27T17:15:13.961+00:00,9177.32,llamacpp:prompt_seconds_total,3378.29
2000,2026-08-27T17:15:13.961+00:00,9177.32,llamacpp:prompt_tokens_cached_total,1219860.0
2000,2026-08-27T17:15:13.961+00:00,9177.32,llamacpp:prompt_tokens_seconds,278.619
2000,2026-08-27T17:15:13.961+00:00,9177.32,llamacpp:prompt_tokens_total,880807.0
2000,2026-08-27T17:15:13.961+00:00,9177.32,llamacpp:requests_deferred,0.0
2000,2026-08-27T17:15:13.961+00:00,9177.32,llamacpp:requests_processing,0.0
2000,2026-08-27T17:15:13.961+00:00,9177.32,"llamacpp:spec_decode_num_accepted_tokens_per_pos_total{position=""0""}",8710.0
2000,2026-08-27T17:15:13.961+00:00,9177.32,"llamacpp:spec_decode_num_accepted_tokens_per_pos_total{position=""1""}",5758.0
2000,2026-08-27T17:15:13.961+00:00,9177.32,"llamacpp:spec_decode_num_accepted_tokens_per_pos_total{position=""2""}",4971.0
2000,2026-08-27T17:15:13.961+00:00,9177.32,"llamacpp:spec_decode_num_accepted_tokens_per_pos_total{position=""3""}",4232.0
2000,2026-08-27T17:15:13.961+00:00,9177.32,llamacpp:spec_decode_num_accepted_tokens_total,23671.0
2000,2026-08-27T17:15:13.961+00:00,9177.32,llamacpp:spec_decode_num_draft_tokens_total,38076.0
2000,2026-08-27T17:15:13.961+00:00,9177.32,llamacpp:spec_decode_num_drafts_total,9519.0
2000,2026-08-27T17:15:13.961+00:00,9177.32,llamacpp:tokens_predicted_seconds_total,2136.95
2000,2026-08-27T17:15:13.961+00:00,9177.32,llamacpp:tokens_predicted_total,33274.0
2000,2026-08-27T17:15:13.977+00:00,9177.336,llamacpp:n_busy_slots_per_decode,1.0
2000,2026-08-27T17:15:13.977+00:00,9177.336,llamacpp:n_decode_total,11910.0
2000,2026-08-27T17:15:13.977+00:00,9177.336,llamacpp:n_tokens_max,29361.0
2000,2026-08-27T17:15:13.977+00:00,9177.336,llamacpp:predicted_tokens_seconds,0.0
2000,2026-08-27T17:15:13.977+00:00,9177.336,llamacpp:prompt_seconds_total,3378.29
2000,2026-08-27T17:15:13.977+00:00,9177.336,llamacpp:prompt_tokens_cached_total,1219860.0
2000,2026-08-27T17:15:13.977+00:00,9177.336,llamacpp:prompt_tokens_seconds,0.0
2000,2026-08-27T17:15:13.977+00:00,9177.336,llamacpp:prompt_tokens_total,880807.0
2000,2026-08-27T17:15:13.977+00:00,9177.336,llamacpp:requests_deferred,0.0
2000,2026-08-27T17:15:13.977+00:00,9177.336,llamacpp:requests_processing,0.0
2000,2026-08-27T17:15:13.977+00:00,9177.336,"llamacpp:spec_decode_num_accepted_tokens_per_pos_total{position=""0""}",8710.0
2000,2026-08-27T17:15:13.977+00:00,9177.336,"llamacpp:spec_decode_num_accepted_tokens_per_pos_total{position=""1""}",5758.0
2000,2026-08-27T17:15:13.977+00:00,9177.336,"llamacpp:spec_decode_num_accepted_tokens_per_pos_total{position=""2""}",4971.0
