index,ts_iso,http_status,wall_ms,prompt_tokens,completion_tokens,cached_tokens,prompt_ms,predicted_ms,cache_n,finish_reason,error
981,2026-08-27T15:55:10.550+00:00,200,4743.83,238,2,0,881.417,110.765,0,stop,
982,2026-08-27T15:55:15.293+00:00,200,4625.063,246,2,0,895.146,109.515,0,stop,
983,2026-08-27T15:55:19.919+00:00,200,4614.595,251,2,0,896.378,108.923,0,stop,
984,2026-08-27T15:55:24.534+00:00,200,4494.224,244,2,0,892.779,109.783,0,stop,
985,2026-08-27T15:55:29.028+00:00,200,4628.321,246,2,0,890.119,109.903,0,stop,
986,2026-08-27T15:55:33.657+00:00,200,4648.16,250,2,0,897.126,109.634,0,stop,
987,2026-08-27T15:55:38.305+00:00,200,4633.424,238,2,0,884.994,109.864,0,stop,
988,2026-08-27T15:55:42.939+00:00,200,4608.877,243,2,0,884.935,110.706,0,stop,
989,2026-08-27T15:55:47.547+00:00,200,4601.978,240,2,0,897.836,109.335,0,stop,
990,2026-08-27T15:55:52.150+00:00,200,4622.198,242,2,0,887.159,112.163,0,stop,
991,2026-08-27T15:55:56.773+00:00,200,4740.322,246,2,0,891.253,109.193,0,stop,
992,2026-08-27T15:56:01.513+00:00,200,4628.48,243,2,0,888.999,110.583,0,stop,
993,2026-08-27T15:56:06.142+00:00,200,4649.568,240,2,0,887.92,110.107,0,stop,
994,2026-08-27T15:56:10.792+00:00,200,4654.667,249,2,0,911.376,108.726,0,stop,
995,2026-08-27T15:56:15.446+00:00,200,4630.853,249,2,0,893.439,110.004,0,stop,
996,2026-08-27T15:56:20.078+00:00,200,4607.324,241,2,0,885.259,109.761,0,stop,
997,2026-08-27T15:56:24.685+00:00,200,4607.591,247,2,0,889.729,110.929,0,stop,
998,2026-08-27T15:56:29.293+00:00,200,4617.955,239,2,0,886.204,108.257,0,stop,
999,2026-08-27T15:56:33.911+00:00,200,4644.92,241,2,0,885.157,110.067,0,stop,
1000,2026-08-27T15:56:38.579+00:00,200,8307.198,235,2,0,882.842,111.705,0,stop,
1001,2026-08-27T15:56:46.887+00:00,200,4658.048,250,2,0,926.967,109.802,0,stop,
1002,2026-08-27T15:56:51.546+00:00,200,4754.057,232,2,0,879.306,109.425,0,stop,
1003,2026-08-27T15:56:56.300+00:00,200,4645.603,248,2,0,900.459,108.262,0,stop,
1004,2026-08-27T15:57:00.946+00:00,200,4647.598,236,2,0,882.177,109.838,0,stop,
1005,2026-08-27T15:57:05.594+00:00,200,4629.113,243,2,0,887.772,110.126,0,stop,
1006,2026-08-27T15:57:10.222+00:00,200,4753.759,249,2,0,897.258,109.55,0,stop,
1007,2026-08-27T15:57:14.977+00:00,200,4655.2,255,2,0,906.397,108.032,0,stop,
1008,2026-08-27T15:57:19.632+00:00,200,4627.368,238,2,0,883.87,108.791,0,stop,
1009,2026-08-27T15:57:24.259+00:00,200,4638.874,246,2,0,893.387,108.115,0,stop,
1010,2026-08-27T15:57:28.899+00:00,200,4649.355,233,2,0,881.494,109.492,0,stop,
1011,2026-08-27T15:57:33.549+00:00,200,4620.079,246,2,0,895.618,108.93,0,stop,
1012,2026-08-27T15:57:38.169+00:00,200,4656.665,247,2,0,916.243,111.251,0,stop,
1013,2026-08-27T15:57:42.826+00:00,200,4713.406,253,2,0,899.438,110.992,0,stop,
1014,2026-08-27T15:57:47.539+00:00,200,4654.927,238,2,0,913.589,109.248,0,stop,
1015,2026-08-27T15:57:52.194+00:00,200,4606.634,241,2,0,881.853,108.996,0,stop,
1016,2026-08-27T15:57:56.801+00:00,200,4744.728,249,2,0,891.95,111.748,0,stop,
1017,2026-08-27T15:58:01.546+00:00,200,4652.023,255,2,0,900.025,110.996,0,stop,
1018,2026-08-27T15:58:06.198+00:00,200,4630.814,241,2,0,886.312,109.82,0,stop,
1019,2026-08-27T15:58:10.830+00:00,200,4620.535,254,2,0,896.784,111.82,0,stop,
1020,2026-08-27T15:58:15.450+00:00,200,4719.896,242,2,0,886.001,109.691,0,stop,
1021,2026-08-27T15:58:20.170+00:00,200,4632.853,240,2,0,882.82,109.405,0,stop,
1022,2026-08-27T15:58:24.804+00:00,200,4639.672,246,2,0,887.4,109.105,0,stop,
1023,2026-08-27T15:58:29.444+00:00,200,4646.406,241,2,0,885.313,109.131,0,stop,
1024,2026-08-27T15:58:34.090+00:00,200,4617.708,251,2,0,894.248,110.238,0,stop,
1025,2026-08-27T15:58:38.708+00:00,200,4625.404,245,2,0,888.82,110.217,0,stop,
1026,2026-08-27T15:58:43.334+00:00,200,4623.783,251,2,0,894.289,110.187,0,stop,
1027,2026-08-27T15:58:47.958+00:00,200,4650.545,237,2,0,910.927,111.096,0,stop,
1028,2026-08-27T15:58:52.609+00:00,200,4785.887,243,2,0,888.131,109.114,0,stop,
1029,2026-08-27T15:58:57.395+00:00,200,4629.808,252,2,0,907.524,109.634,0,stop,
1030,2026-08-27T15:59:02.025+00:00,200,4621.95,248,2,0,893.261,109.721,0,stop,
1031,2026-08-27T15:59:06.647+00:00,200,4638.354,249,2,0,896.673,110.8,0,stop,
1032,2026-08-27T15:59:11.286+00:00,200,4625.838,250,2,0,897.253,107.971,0,stop,
1033,2026-08-27T15:59:15.912+00:00,200,4839.369,261,2,0,1097.246,109.787,0,stop,
1034,2026-08-27T15:59:20.752+00:00,200,4659.088,244,2,0,886.988,109.355,0,stop,
1035,2026-08-27T15:59:25.411+00:00,200,4806.423,243,2,0,890.581,109.611,0,stop,
1036,2026-08-27T15:59:30.218+00:00,200,4627.651,251,2,0,895.789,111.066,0,stop,
1037,2026-08-27T15:59:34.845+00:00,200,4616.446,247,2,0,889.571,109.545,0,stop,
1038,2026-08-27T15:59:39.462+00:00,200,4612.659,243,2,0,890.522,109.657,0,stop,
1039,2026-08-27T15:59:44.075+00:00,200,4635.205,236,2,0,880.077,111.41,0,stop,
1040,2026-08-27T15:59:48.711+00:00,200,4648.605,239,2,0,915.307,109.67,0,stop,
1041,2026-08-27T15:59:53.360+00:00,200,4634.363,240,2,0,889.837,110.191,0,stop,
1042,2026-08-27T15:59:57.995+00:00,200,4603.026,246,2,0,893.66,108.486,0,stop,
1043,2026-08-27T16:00:02.598+00:00,200,4626.016,243,2,0,894.196,108.287,0,stop,
1044,2026-08-27T16:00:07.225+00:00,200,4626.293,253,2,0,903.708,110.283,0,stop,
1045,2026-08-27T16:00:11.851+00:00,200,4672.133,251,2,0,905.508,109.231,0,stop,
1046,2026-08-27T16:00:16.523+00:00,200,4663.902,250,2,0,890.12,110.777,0,stop,
1047,2026-08-27T16:00:21.188+00:00,200,4641.733,245,2,0,887.594,109.796,0,stop,
1048,2026-08-27T16:00:25.829+00:00,200,4586.844,247,2,0,889.65,109.576,0,stop,
1049,2026-08-27T16:00:30.417+00:00,200,4612.164,248,2,0,890.739,109.86,0,stop,
1050,2026-08-27T16:00:35.049+00:00,200,8318.154,250,2,0,893.428,110.439,0,stop,
1051,2026-08-27T16:00:43.367+00:00,200,4630.683,240,2,0,881.606,110.675,0,stop,
1052,2026-08-27T16:00:47.998+00:00,200,4652.306,244,2,0,905.369,109.903,0,stop,
1053,2026-08-27T16:00:52.651+00:00,200,4757.45,243,2,0,885.848,110.07,0,stop,
1054,2026-08-27T16:00:57.409+00:00,200,4593.933,244,2,0,890.861,108.874,0,stop,
1055,2026-08-27T16:01:02.004+00:00,200,4615.972,242,2,0,886.368,109.142,0,stop,
1056,2026-08-27T16:01:06.619+00:00,200,4587.166,238,2,0,881.656,111.608,0,stop,
1057,2026-08-27T16:01:11.207+00:00,200,4741.53,246,2,0,889.224,110.267,0,stop,
1058,2026-08-27T16:01:15.949+00:00,200,4638.763,245,2,0,887.748,109.902,0,stop,
1059,2026-08-27T16:01:20.588+00:00,200,4856.994,260,2,0,1112.951,109.451,0,stop,
1060,2026-08-27T16:01:25.445+00:00,200,4598.783,243,2,0,898.86,112.004,0,stop,
1061,2026-08-27T16:01:30.043+00:00,200,4343.515,235,2,0,892.665,111.133,0,stop,
1062,2026-08-27T16:01:34.387+00:00,200,4345.708,245,2,0,896.389,107.91,0,stop,
1063,2026-08-27T16:01:38.734+00:00,200,4422.169,247,2,0,893.289,109.775,0,stop,
1064,2026-08-27T16:01:43.155+00:00,200,4639.971,251,2,0,894.537,110.782,0,stop,
1065,2026-08-27T16:01:47.796+00:00,200,4499.344,244,2,0,911.977,114.392,0,stop,
1066,2026-08-27T16:01:52.295+00:00,200,4158.155,245,2,0,938.969,108.89,0,stop,
1067,2026-08-27T16:01:56.453+00:00,200,4128.705,244,2,0,933.396,115.192,0,stop,
1068,2026-08-27T16:02:00.583+00:00,200,4123.855,250,2,0,936.91,117.792,0,stop,
1069,2026-08-27T16:02:04.707+00:00,200,4165.669,233,2,0,934.796,112.461,0,stop,
1070,2026-08-27T16:02:08.873+00:00,200,4538.274,251,2,0,916.049,112.978,0,stop,
1071,2026-08-27T16:02:13.411+00:00,200,4633.896,236,2,0,910.384,114.892,0,stop,
1072,2026-08-27T16:02:18.046+00:00,200,4431.403,244,2,0,903.168,112.178,0,stop,
1073,2026-08-27T16:02:22.477+00:00,200,4449.849,242,2,0,908.889,114.619,0,stop,
1074,2026-08-27T16:02:26.927+00:00,200,4362.94,241,2,0,904.756,113.778,0,stop,
1075,2026-08-27T16:02:31.290+00:00,200,4479.108,244,2,0,907.864,114.476,0,stop,
1076,2026-08-27T16:02:35.769+00:00,200,4395.013,242,2,0,913.066,115.016,0,stop,
1077,2026-08-27T16:02:40.165+00:00,200,4392.336,248,2,0,907.191,111.497,0,stop,
1078,2026-08-27T16:02:44.558+00:00,200,4420.878,234,2,0,899.55,111.648,0,stop,
1079,2026-08-27T16:02:48.979+00:00,200,4424.235,249,2,0,927.101,110.239,0,stop,
1080,2026-08-27T16:02:53.403+00:00,200,4594.604,251,2,0,904.174,111.378,0,stop,
1081,2026-08-27T16:02:57.998+00:00,200,4628.676,256,2,0,906.322,109.481,0,stop,
1082,2026-08-27T16:03:02.627+00:00,200,4666.269,243,2,0,893.518,109.667,0,stop,
1083,2026-08-27T16:03:07.293+00:00,200,4636.099,246,2,0,889.823,109.621,0,stop,
1084,2026-08-27T16:03:11.929+00:00,200,4641.604,246,2,0,886.956,108.5,0,stop,
1085,2026-08-27T16:03:16.571+00:00,200,4633.821,243,2,0,889.754,109.852,0,stop,
1086,2026-08-27T16:03:21.205+00:00,200,4612.754,241,2,0,885.792,108.676,0,stop,
1087,2026-08-27T16:03:25.818+00:00,200,4630.713,238,2,0,888.747,108.614,0,stop,
1088,2026-08-27T16:03:30.449+00:00,200,4616.592,245,2,0,891.216,108.582,0,stop,
1089,2026-08-27T16:03:35.066+00:00,200,4634.849,247,2,0,892.553,109.867,0,stop,
1090,2026-08-27T16:03:39.700+00:00,200,4659.792,250,2,0,893.006,110.931,0,stop,
1091,2026-08-27T16:03:44.362+00:00,200,4622.188,245,2,0,889.782,110.615,0,stop,
1092,2026-08-27T16:03:48.984+00:00,200,4604.929,245,2,0,889.848,109.766,0,stop,
1093,2026-08-27T16:03:53.588+00:00,200,4619.179,248,2,0,903.252,110.477,0,stop,
1094,2026-08-27T16:03:58.209+00:00,200,4627.067,250,2,0,896.517,111.089,0,stop,
1095,2026-08-27T16:04:02.836+00:00,200,4657.737,248,2,0,894.62,109.383,0,stop,
1096,2026-08-27T16:04:07.494+00:00,200,4657.288,243,2,0,892.368,109.001,0,stop,
1097,2026-08-27T16:04:12.152+00:00,200,4603.075,238,2,0,885.029,109.485,0,stop,
1098,2026-08-27T16:04:16.755+00:00,200,4594.621,252,2,0,898.546,110.286,0,stop,
1099,2026-08-27T16:04:21.350+00:00,200,4624.151,239,2,0,885.129,110.732,0,stop,
1100,2026-08-27T16:04:25.985+00:00,200,8284.225,246,2,0,896.428,110.104,0,stop,
1101,2026-08-27T16:04:34.270+00:00,200,4756.806,244,2,0,888.244,108.524,0,stop,
1102,2026-08-27T16:04:39.027+00:00,200,4617.233,254,2,0,899.073,108.17,0,stop,
1103,2026-08-27T16:04:43.644+00:00,200,4622.222,251,2,0,894.133,109.438,0,stop,
1104,2026-08-27T16:04:48.267+00:00,200,4602.015,231,2,0,876.587,110.701,0,stop,
1105,2026-08-27T16:04:52.870+00:00,200,4602.677,246,2,0,893.546,109.61,0,stop,
1106,2026-08-27T16:04:57.473+00:00,200,4649.869,247,2,0,892.088,109.636,0,stop,
1107,2026-08-27T16:05:02.123+00:00,200,4641.38,248,2,0,890.5,109.334,0,stop,
1108,2026-08-27T16:05:06.764+00:00,200,4623.034,244,2,0,888.605,110.524,0,stop,
1109,2026-08-27T16:05:11.388+00:00,200,4591.12,238,2,0,881.915,109.588,0,stop,
1110,2026-08-27T16:05:15.980+00:00,200,4618.415,247,2,0,893.024,110.911,0,stop,
1111,2026-08-27T16:05:20.599+00:00,200,4636.648,250,2,0,898.921,110.564,0,stop,
1112,2026-08-27T16:05:25.235+00:00,200,4640.374,238,2,0,883.163,109.228,0,stop,
1113,2026-08-27T16:05:29.876+00:00,200,4616.671,248,2,0,893.836,110.895,0,stop,
1114,2026-08-27T16:05:34.493+00:00,200,4658.535,252,2,0,906.716,110.069,0,stop,
1115,2026-08-27T16:05:39.152+00:00,200,4610.405,244,2,0,891.079,108.939,0,stop,
1116,2026-08-27T16:05:43.762+00:00,200,4638.508,246,2,0,896.133,110.415,0,stop,
1117,2026-08-27T16:05:48.401+00:00,200,4652.392,243,2,0,894.169,110.676,0,stop,
1118,2026-08-27T16:05:53.054+00:00,200,4600.591,241,2,0,895.412,113.169,0,stop,
1119,2026-08-27T16:05:57.654+00:00,200,4633.92,240,2,0,887.238,111.002,0,stop,
1120,2026-08-27T16:06:02.289+00:00,200,4602.822,247,2,0,891.288,111.044,0,stop,
1121,2026-08-27T16:06:06.892+00:00,200,4619.812,249,2,0,893.657,108.389,0,stop,
1122,2026-08-27T16:06:11.511+00:00,200,4610.334,250,2,0,894.078,110.333,0,stop,
1123,2026-08-27T16:06:16.122+00:00,200,4646.715,251,2,0,895.268,109.037,0,stop,
1124,2026-08-27T16:06:20.769+00:00,200,4659.729,248,2,0,899.508,111.884,0,stop,
1125,2026-08-27T16:06:25.429+00:00,200,4782.452,254,2,0,904.379,114.313,0,stop,
1126,2026-08-27T16:06:30.212+00:00,200,4651.237,252,2,0,898.104,109.164,0,stop,
1127,2026-08-27T16:06:34.864+00:00,200,4674.918,249,2,0,897.549,110.662,0,stop,
1128,2026-08-27T16:06:39.538+00:00,200,4608.022,236,2,0,902.978,112.102,0,stop,
1129,2026-08-27T16:06:44.147+00:00,200,4617.465,254,2,0,901.282,108.289,0,stop,
1130,2026-08-27T16:06:48.765+00:00,200,4664.429,240,2,0,882.41,110.823,0,stop,
1131,2026-08-27T16:06:53.429+00:00,200,4624.684,247,2,0,905.081,111.304,0,stop,
1132,2026-08-27T16:06:58.055+00:00,200,4631.216,251,2,0,892.854,109.844,0,stop,
1133,2026-08-27T16:07:02.685+00:00,200,4638.177,248,2,0,894.843,108.888,0,stop,
1134,2026-08-27T16:07:07.324+00:00,200,4632.438,247,2,0,891.086,109.801,0,stop,
1135,2026-08-27T16:07:11.957+00:00,200,4657.135,245,2,0,900.299,110.197,0,stop,
1136,2026-08-27T16:07:16.614+00:00,200,4433.622,247,2,0,912.156,109.138,0,stop,
1137,2026-08-27T16:07:21.048+00:00,200,4683.45,248,2,0,942.413,113.722,0,stop,
1138,2026-08-27T16:07:25.732+00:00,200,4662.218,246,2,0,895.527,109.177,0,stop,
1139,2026-08-27T16:07:30.395+00:00,200,4685.685,247,2,0,889.868,110.06,0,stop,
1140,2026-08-27T16:07:35.081+00:00,200,4653.916,247,2,0,888.508,109.115,0,stop,
1141,2026-08-27T16:07:39.734+00:00,200,4666.006,246,2,0,916.867,109.363,0,stop,
1142,2026-08-27T16:07:44.401+00:00,200,4181.697,244,2,0,938.278,113.293,0,stop,
1143,2026-08-27T16:07:48.583+00:00,200,4324.031,245,2,0,931.146,109.744,0,stop,
1144,2026-08-27T16:07:52.907+00:00,200,4789.021,248,2,0,939.802,114.227,0,stop,
1145,2026-08-27T16:07:57.697+00:00,200,4723.345,248,2,0,921.113,111.711,0,stop,
1146,2026-08-27T16:08:02.421+00:00,200,4729.893,236,2,0,907.797,114.216,0,stop,
1147,2026-08-27T16:08:07.151+00:00,200,4731.428,250,2,0,917.282,111.934,0,stop,
1148,2026-08-27T16:08:11.882+00:00,200,4717.66,243,2,0,910.684,112.337,0,stop,
1149,2026-08-27T16:08:16.600+00:00,200,4779.74,243,2,0,902.249,110.848,0,stop,
1150,2026-08-27T16:08:21.394+00:00,200,9047.542,250,2,0,916.325,110.264,0,stop,
1151,2026-08-27T16:08:30.443+00:00,200,4973.023,249,2,0,909.112,113.15,0,stop,
1152,2026-08-27T16:08:35.415+00:00,200,4899.837,245,2,0,915.043,111.682,0,stop,
1153,2026-08-27T16:08:40.316+00:00,200,4920.353,256,2,0,924.433,109.544,0,stop,
1154,2026-08-27T16:08:45.237+00:00,200,4920.453,252,2,0,910.451,111.967,0,stop,
1155,2026-08-27T16:08:50.158+00:00,200,4922.463,248,2,0,908.376,115.05,0,stop,
1156,2026-08-27T16:08:55.080+00:00,200,4781.553,238,2,0,930.638,116.866,0,stop,
1157,2026-08-27T16:08:59.862+00:00,200,4303.322,246,2,0,958.331,113.547,0,stop,
1158,2026-08-27T16:09:04.166+00:00,200,4433.997,242,2,0,949.196,113.474,0,stop,
1159,2026-08-27T16:09:08.600+00:00,200,4541.907,247,2,0,979.375,122.01,0,stop,
1160,2026-08-27T16:09:13.142+00:00,200,4342.79,244,2,0,931.893,120.641,0,stop,
1161,2026-08-27T16:09:17.485+00:00,200,4650.754,242,2,0,903.485,111.342,0,stop,
1162,2026-08-27T16:09:22.136+00:00,200,4615.953,239,2,0,913.898,111.707,0,stop,
1163,2026-08-27T16:09:26.752+00:00,200,4766.614,237,2,0,909.351,110.007,0,stop,
1164,2026-08-27T16:09:31.519+00:00,200,4569.797,237,2,0,980.973,119.986,0,stop,
1165,2026-08-27T16:09:36.089+00:00,200,4736.041,240,2,0,916.126,117.511,0,stop,
1166,2026-08-27T16:09:40.826+00:00,200,4624.009,240,2,0,923.171,111.283,0,stop,
1167,2026-08-27T16:09:45.449+00:00,200,4668.631,252,2,0,952.907,114.471,0,stop,
1168,2026-08-27T16:09:50.119+00:00,200,4689.268,245,2,0,970.023,127.865,0,stop,
1169,2026-08-27T16:09:54.808+00:00,200,4869.619,242,2,0,913.09,111.701,0,stop,
1170,2026-08-27T16:09:59.678+00:00,200,4691.419,245,2,0,906.539,110.487,0,stop,
1171,2026-08-27T16:10:04.370+00:00,200,4663.078,244,2,0,908.021,112.407,0,stop,
1172,2026-08-27T16:10:09.033+00:00,200,4828.238,253,2,0,913.974,113.619,0,stop,
1173,2026-08-27T16:10:13.862+00:00,200,4663.925,240,2,0,947.892,112.352,0,stop,
1174,2026-08-27T16:10:18.525+00:00,200,4734.415,254,2,0,921.885,112.753,0,stop,
1175,2026-08-27T16:10:23.261+00:00,200,4994.844,251,2,0,915.418,111.246,0,stop,
1176,2026-08-27T16:10:28.255+00:00,200,4622.395,254,2,0,920.257,112.964,0,stop,
1177,2026-08-27T16:10:32.878+00:00,200,4343.744,243,2,0,913.179,118.774,0,stop,
1178,2026-08-27T16:10:37.222+00:00,200,4713.992,247,2,0,904.7,112.825,0,stop,
1179,2026-08-27T16:10:41.936+00:00,200,4030.415,244,2,0,926.736,110.04,0,stop,
1180,2026-08-27T16:10:45.968+00:00,200,4061.72,247,2,0,916.117,116.46,0,stop,
1181,2026-08-27T16:10:50.029+00:00,200,4188.874,243,2,0,902.588,110.732,0,stop,
1182,2026-08-27T16:10:54.218+00:00,200,4113.7,235,2,0,905.297,110.969,0,stop,
1183,2026-08-27T16:10:58.332+00:00,200,4347.015,246,2,0,926.791,112.359,0,stop,
1184,2026-08-27T16:11:02.679+00:00,200,4963.984,245,2,0,908.043,110.437,0,stop,
1185,2026-08-27T16:11:07.644+00:00,200,4846.312,235,2,0,924.065,109.855,0,stop,
1186,2026-08-27T16:11:12.490+00:00,200,4792.655,243,2,0,932.107,111.738,0,stop,
1187,2026-08-27T16:11:17.283+00:00,200,4899.38,245,2,0,897.754,110.863,0,stop,
1188,2026-08-27T16:11:22.183+00:00,200,4814.537,239,2,0,900.958,116.915,0,stop,
1189,2026-08-27T16:11:26.998+00:00,200,4488.27,243,2,0,956.407,108.94,0,stop,
1190,2026-08-27T16:11:31.486+00:00,200,4801.376,244,2,0,901.885,109.73,0,stop,
1191,2026-08-27T16:11:36.288+00:00,200,4672.574,233,2,0,914.173,111.061,0,stop,
1192,2026-08-27T16:11:40.960+00:00,200,4716.523,244,2,0,947.264,122.018,0,stop,
1193,2026-08-27T16:11:45.678+00:00,200,4427.019,250,2,0,963.762,119.356,0,stop,
1194,2026-08-27T16:11:50.105+00:00,200,4538.538,241,2,0,913.426,115.722,0,stop,
1195,2026-08-27T16:11:54.644+00:00,200,4836.577,254,2,0,940.925,109.011,0,stop,
1196,2026-08-27T16:11:59.481+00:00,200,4763.043,247,2,0,933.955,119.455,0,stop,
1197,2026-08-27T16:12:04.244+00:00,200,4902.465,243,2,0,899.65,110.325,0,stop,
1198,2026-08-27T16:12:09.146+00:00,200,4874.157,238,2,0,904.026,112.38,0,stop,
1199,2026-08-27T16:12:14.021+00:00,200,4997.847,246,2,0,904.486,109.994,0,stop,
1200,2026-08-27T16:12:19.033+00:00,200,8990.684,251,2,0,911.76,110.932,0,stop,
1201,2026-08-27T16:12:28.024+00:00,200,5111.98,248,2,0,903.489,110.396,0,stop,
1202,2026-08-27T16:12:33.137+00:00,200,5032.65,248,2,0,958.535,115.868,0,stop,
1203,2026-08-27T16:12:38.170+00:00,200,4540.094,249,2,0,959.397,119.238,0,stop,
1204,2026-08-27T16:12:42.710+00:00,200,4617.474,243,2,0,906.938,112.825,0,stop,
1205,2026-08-27T16:12:47.327+00:00,200,4982.765,237,2,0,921.148,118.646,0,stop,
1206,2026-08-27T16:12:52.311+00:00,200,4932.076,235,2,0,909.049,111.996,0,stop,
1207,2026-08-27T16:12:57.242+00:00,200,4726.95,250,2,0,913.611,112.362,0,stop,
1208,2026-08-27T16:13:01.969+00:00,200,4913.389,249,2,0,914.64,112.635,0,stop,
1209,2026-08-27T16:13:06.883+00:00,200,4852.391,235,2,0,902.794,112.933,0,stop,
1210,2026-08-27T16:13:11.736+00:00,200,4717.802,252,2,0,905.358,109.809,0,stop,
1211,2026-08-27T16:13:16.454+00:00,200,4600.532,237,2,0,882.434,110.135,0,stop,
1212,2026-08-27T16:13:21.055+00:00,200,4665.868,248,2,0,893.262,111.523,0,stop,
1213,2026-08-27T16:13:25.721+00:00,200,4639.916,243,2,0,891.699,110.015,0,stop,
1214,2026-08-27T16:13:30.362+00:00,200,4467.216,242,2,0,891.784,108.678,0,stop,
1215,2026-08-27T16:13:34.829+00:00,200,4603.206,246,2,0,908.427,110.309,0,stop,
1216,2026-08-27T16:13:39.433+00:00,200,4641.238,254,2,0,914.129,113.381,0,stop,
1217,2026-08-27T16:13:44.074+00:00,200,4575.838,244,2,0,901.382,117.706,0,stop,
1218,2026-08-27T16:13:48.650+00:00,200,4431.888,246,2,0,932.275,113.654,0,stop,
1219,2026-08-27T16:13:53.082+00:00,200,4013.65,241,2,0,925.652,112.928,0,stop,
1220,2026-08-27T16:13:57.096+00:00,200,4020.097,248,2,0,920.38,114.942,0,stop,
1221,2026-08-27T16:14:01.117+00:00,200,4214.799,237,2,0,902.435,111.421,0,stop,
1222,2026-08-27T16:14:05.331+00:00,200,4163.619,248,2,0,926.493,113.491,0,stop,
1223,2026-08-27T16:14:09.495+00:00,200,4029.491,248,2,0,930.596,112.435,0,stop,
1224,2026-08-27T16:14:13.525+00:00,200,4496.507,258,2,0,1135.154,116.401,0,stop,
1225,2026-08-27T16:14:18.022+00:00,200,4136.403,241,2,0,907.48,109.077,0,stop,
1226,2026-08-27T16:14:22.159+00:00,200,4402.53,246,2,0,907.619,109.737,0,stop,
1227,2026-08-27T16:14:26.562+00:00,200,4678.317,254,2,0,897.628,110.743,0,stop,
1228,2026-08-27T16:14:31.239+00:00,200,4690.559,254,2,0,921.611,109.39,0,stop,
1229,2026-08-27T16:14:35.930+00:00,200,4660.139,243,2,0,892.334,110.422,0,stop,
1230,2026-08-27T16:14:40.590+00:00,200,4666.459,251,2,0,938.136,111.024,0,stop,
1231,2026-08-27T16:14:45.258+00:00,200,4679.655,243,2,0,899.198,112.692,0,stop,
1232,2026-08-27T16:14:49.937+00:00,200,4671.598,251,2,0,909.917,110.737,0,stop,
1233,2026-08-27T16:14:54.610+00:00,200,4656.569,247,2,0,907.55,109.787,0,stop,
1234,2026-08-27T16:14:59.266+00:00,200,4638.854,240,2,0,893.894,110.066,0,stop,
1235,2026-08-27T16:15:03.905+00:00,200,4660.126,248,2,0,905.959,112.711,0,stop,
1236,2026-08-27T16:15:08.566+00:00,200,4646.712,247,2,0,904.175,110.977,0,stop,
1237,2026-08-27T16:15:13.213+00:00,200,4663.977,246,2,0,902.061,111.224,0,stop,
1238,2026-08-27T16:15:17.877+00:00,200,4674.581,244,2,0,896.841,109.67,0,stop,
1239,2026-08-27T16:15:22.552+00:00,200,4669.823,255,2,0,909.4,109.215,0,stop,
1240,2026-08-27T16:15:27.222+00:00,200,4679.989,237,2,0,893.352,111.306,0,stop,
1241,2026-08-27T16:15:31.902+00:00,200,4636.588,246,2,0,906.65,113.18,0,stop,
1242,2026-08-27T16:15:36.539+00:00,200,4679.613,253,2,0,911.747,110.771,0,stop,
1243,2026-08-27T16:15:41.219+00:00,200,4686.617,252,2,0,934.203,111.548,0,stop,
1244,2026-08-27T16:15:45.906+00:00,200,4666.044,249,2,0,899.654,111.335,0,stop,
1245,2026-08-27T16:15:50.572+00:00,200,4654.916,241,2,0,890.27,109.056,0,stop,
1246,2026-08-27T16:15:55.227+00:00,200,4642.953,247,2,0,902.293,110.342,0,stop,
1247,2026-08-27T16:15:59.870+00:00,200,4576.568,252,2,0,916.359,111.462,0,stop,
1248,2026-08-27T16:16:04.447+00:00,200,4663.827,246,2,0,899.822,110.179,0,stop,
1249,2026-08-27T16:16:09.111+00:00,200,4669.866,245,2,0,895.332,109.626,0,stop,
1250,2026-08-27T16:16:13.792+00:00,200,8395.56,249,2,0,908.305,111.2,0,stop,
1251,2026-08-27T16:16:22.188+00:00,200,4644.224,247,2,0,901.254,110.314,0,stop,
1252,2026-08-27T16:16:26.832+00:00,200,4651.352,251,2,0,908.054,108.874,0,stop,
1253,2026-08-27T16:16:31.484+00:00,200,4642.922,247,2,0,896.328,109.412,0,stop,
1254,2026-08-27T16:16:36.128+00:00,200,4647.555,235,2,0,889.456,109.724,0,stop,
1255,2026-08-27T16:16:40.776+00:00,200,4650.365,243,2,0,890.179,110.466,0,stop,
1256,2026-08-27T16:16:45.425+00:00,200,4880.819,260,2,0,1119.23,112.979,0,stop,
1257,2026-08-27T16:16:50.307+00:00,200,4682.595,250,2,0,904.997,109.281,0,stop,
1258,2026-08-27T16:16:54.989+00:00,200,4638.646,235,2,0,893.729,109.643,0,stop,
1259,2026-08-27T16:16:59.628+00:00,200,4620.279,255,2,0,908.903,110.157,0,stop,
1260,2026-08-27T16:17:04.249+00:00,200,4734.173,247,2,0,913.274,111.628,0,stop,
1261,2026-08-27T16:17:08.983+00:00,200,4739.358,248,2,0,917.769,110.905,0,stop,
1262,2026-08-27T16:17:13.723+00:00,200,4721.65,250,2,0,904.486,110.281,0,stop,
1263,2026-08-27T16:17:18.446+00:00,200,4651.869,246,2,0,900.592,110.53,0,stop,
1264,2026-08-27T16:17:23.098+00:00,200,4559.54,249,2,0,901.26,111.951,0,stop,
